,cdate,acode,aname,scode,sname,fdust,ozone,nd,cm,sagas,airquality
2127,20180417,100,도심권,111123,종로구,50,0.029,0.045,0.7,0.006,normal
2128,20180417,100,도심권,111121,중구,48,0.032,0.041,0.6,0.003,bad
2129,20180418,102,동북권,111311,노원구,62,0.033,0.032,0.5,0.005,bad
2130,20180418,104,동남권,111274,강동구,93,0.022,0.055,0.6,0.005,worse
2131,20180418,104,동남권,111273,송파구,72,0.014,0.048,0.7,0.005,bad
2132,20180418,104,동남권,111262,서초구,77,0.03,0.047,0.5,0.005,worse
2133,20180418,104,동남권,111261,강남구,58,0.021,0.05,0.5,0.006,bad
2134,20180418,103,서남권,111301,양천구,55,0.029,0.053,0.5,0.005,bad
2135,20180418,103,서남권,111281,금천구,60,0.031,0.047,0.5,0.005,bad
2136,20180418,103,서남권,111251,관악구,73,0.031,0.054000000000000006,0.5,0.005,worse
2137,20180418,103,서남권,111241,동작구,61,0.033,0.042,0.5,0.005,bad
2138,20180418,103,서남권,111231,영등포구,74,0.028,0.046,0.7,0.005,worse
2139,20180418,103,서남권,111221,구로구,73,0.03,0.046,0.4,0.006,worse
2140,20180418,103,서남권,111212,강서구,59,0.035,0.045,0.5,0.004,bad
2141,20180418,102,동북권,111291,강북구,63,0.046,0.021,0.4,0.002,bad
2142,20180418,102,동북권,111171,도봉구,68,0.058,0.021,0.4,0.001,bad
2143,20180418,102,동북권,111161,성북구,72,0.031,0.039,0.7,0.004,bad
2144,20180418,102,동북권,111152,동대문구,57,0.029,0.047,0.5,0.006,bad
2145,20180418,102,동북권,111151,중랑구,62,0.027000000000000003,0.042,0.6,0.006,bad
2146,20180418,102,동북권,111142,성동구,71,0.022,0.048,0.5,0.006,bad
2147,20180418,102,동북권,111141,광진구,72,0.027000000000000003,0.049,0.5,0.004,bad
2148,20180418,101,서북권,111201,마포구,71,0.032,0.037000000000000005,0.4,0.004,bad
2149,20180418,101,서북권,111191,서대문구,67,0.043,0.032,0.5,0.003,bad
2150,20180418,101,서북권,111181,은평구,59,0.046,0.024,0.4,0.003,bad
2151,20180418,100,도심권,111131,용산구,56,0.031,0.046,0.5,0.004,bad
2152,20180418,100,도심권,111123,종로구,53,0.039,0.04,0.6,0.006,bad
2153,20180418,100,도심권,111121,중구,50,0.041,0.038,0.5,0.003,bad
2154,20180419,100,도심권,111131,용산구,65,0.018000000000000002,0.055,0.6,0.006,worse
2155,20180419,104,동남권,111274,강동구,117,0.012,0.063,0.7,0.006,serious
2156,20180419,104,동남권,111273,송파구,57,0.04,0.04,0.5,0.008,bad
2157,20180419,104,동남권,111262,서초구,103,0.018000000000000002,0.057,0.6,0.006,serious
2158,20180419,104,동남권,111261,강남구,81,0.006999999999999999,0.071,0.6,0.006999999999999999,worse
2159,20180419,103,서남권,111301,양천구,59,0.018000000000000002,0.059,0.5,0.008,worse
2160,20180419,103,서남권,111281,금천구,66,0.019,0.055,0.6,0.006,bad
2161,20180419,103,서남권,111251,관악구,79,0.021,0.061,0.6,0.008,worse
2162,20180419,103,서남권,111241,동작구,75,0.022,0.051,0.6,0.006,worse
2163,20180419,103,서남권,111231,영등포구,75,0.039,0.047,0.6,0.008,worse
2164,20180419,103,서남권,111221,구로구,74,0.021,0.05,0.4,0.011,worse
2165,20180419,103,서남권,111212,강서구,63,0.021,0.058,0.5,0.008,bad
2166,20180419,100,도심권,111123,종로구,70,0.018000000000000002,0.06,0.7,0.008,bad
2167,20180419,102,동북권,111311,노원구,84,0.017,0.048,0.7,0.006999999999999999,worse
2168,20180419,100,도심권,111121,중구,63,0.016,0.062,0.6,0.006,bad
2169,20180419,102,동북권,111291,강북구,82,0.029,0.031,0.6,0.004,worse
2170,20180419,102,동북권,111171,도봉구,99,0.026,0.038,0.6,0.002,worse
2171,20180419,102,동북권,111161,성북구,102,0.013,0.055,0.9,0.006,serious
2172,20180419,102,동북권,111152,동대문구,75,0.015,0.07400000000000001,0.6,0.009000000000000001,worse
2173,20180419,102,동북권,111151,중랑구,80,0.017,0.054000000000000006,0.7,0.006999999999999999,worse
2174,20180419,102,동북권,111142,성동구,88,0.013,0.054000000000000006,0.6,0.006999999999999999,worse
2175,20180419,102,동북권,111141,광진구,94,0.016,0.058,0.6,0.005,worse
2176,20180419,101,서북권,111201,마포구,78,0.02,0.047,0.5,0.008,worse
2177,20180419,101,서북권,111191,서대문구,82,0.017,0.056,0.6,0.005,worse
2178,20180419,101,서북권,111181,은평구,75,0.023,0.041,0.6,0.006,worse
2179,20180421,102,동북권,111311,노원구,72,0.027000000000000003,0.048,0.7,0.006999999999999999,worse
2180,20180421,104,동남권,111274,강동구,97,0.026,0.055,0.6,0.005,serious
2181,20180421,104,동남권,111273,송파구,85,0.028,0.049,0.7,0.006,worse
2182,20180421,104,동남권,111262,서초구,89,0.03,0.054000000000000006,0.6,0.004,worse
2183,20180421,104,동남권,111261,강남구,74,0.02,0.057,0.6,0.006,worse
2184,20180421,103,서남권,111301,양천구,65,0.029,0.058,0.6,0.006,worse
2185,20180421,103,서남권,111281,금천구,64,0.034,0.049,0.6,0.006,bad
2186,20180421,103,서남권,111251,관악구,75,0.029,0.054000000000000006,0.6,0.005,worse
2187,20180421,103,서남권,111241,동작구,66,0.031,0.046,0.7,0.006,worse
2188,20180421,103,서남권,111231,영등포구,89,0.023,0.05,0.7,0.005,serious
2189,20180421,103,서남권,111221,구로구,82,0.036000000000000004,0.048,0.4,0.005,worse
2190,20180421,103,서남권,111212,강서구,73,0.032,0.057,0.6,0.006,worse
2191,20180421,102,동북권,111291,강북구,71,0.036000000000000004,0.033,0.6,0.004,bad
2192,20180421,102,동북권,111171,도봉구,81,0.035,0.037000000000000005,0.6,0.002,worse
2193,20180421,102,동북권,111161,성북구,79,0.026,0.05,0.7,0.004,worse
2194,20180421,102,동북권,111152,동대문구,73,0.027000000000000003,0.065,0.7,0.009000000000000001,worse
2195,20180421,102,동북권,111151,중랑구,70,0.029,0.049,0.7,0.008,worse
2196,20180421,102,동북권,111142,성동구,100,0.02,0.051,0.7,0.006,serious
2197,20180421,102,동북권,111141,광진구,89,0.028,0.055,0.5,0.005,worse
2198,20180421,101,서북권,111201,마포구,85,0.027000000000000003,0.051,0.7,0.006,worse
2199,20180421,101,서북권,111191,서대문구,81,0.032,0.051,0.7,0.005,worse
2200,20180421,101,서북권,111181,은평구,66,0.041,0.033,0.6,0.005,worse
2201,20180421,100,도심권,111131,용산구,71,0.027000000000000003,0.059,0.7,0.006,worse
2202,20180421,100,도심권,111123,종로구,69,0.031,0.057,0.8,0.008,worse
2203,20180421,100,도심권,111121,중구,66,0.032,0.057,0.7,0.006,worse
2204,20180422,100,도심권,111121,중구,33,0.021,0.039,0.5,0.003,good
2205,20180422,104,동남권,111274,강동구,48,0.03,0.025,0.4,0.004,bad
2206,20180422,104,동남권,111273,송파구,44,0.026,0.025,0.5,0.005,normal
2207,20180422,104,동남권,111262,서초구,48,0.027000000000000003,0.032,0.4,0.003,normal
2208,20180422,104,동남권,111261,강남구,33,0.017,0.033,0.4,0.005,good
2209,20180422,103,서남권,111301,양천구,34,0.019,0.041,0.5,0.004,good
2210,20180422,103,서남권,111281,금천구,38,0.023,0.032,0.4,0.004,good
2211,20180422,103,서남권,111251,관악구,40,0.021,0.038,0.5,0.004,normal
2212,20180422,103,서남권,111241,동작구,37,0.02,0.034,0.5,0.004,good
2213,20180422,103,서남권,111231,영등포구,40,0.018000000000000002,0.033,0.6,0.003,normal
2214,20180422,103,서남권,111221,구로구,48,0.027000000000000003,0.033,0.3,0.003,normal
2215,20180422,103,서남권,111212,강서구,37,0.019,0.04,0.5,0.003,good
2216,20180422,102,동북권,111311,노원구,39,0.023,0.03,0.5,0.005,normal
2217,20180422,102,동북권,111291,강북구,35,0.026,0.022,0.4,0.003,good
2218,20180422,102,동북권,111171,도봉구,41,0.023,0.028,0.4,0.001,bad
2219,20180422,102,동북권,111161,성북구,47,0.02,0.033,0.5,0.002,normal
2220,20180422,102,동북권,111152,동대문구,34,0.017,0.041,0.5,0.006,good
2221,20180422,102,동북권,111151,중랑구,32,0.028,0.023,0.4,0.006,good
2222,20180422,102,동북권,111142,성동구,44,0.023,0.025,0.5,0.005,bad
2223,20180422,102,동북권,111141,광진구,41,0.026,0.027000000000000003,0.3,0.004,normal
2224,20180422,101,서북권,111201,마포구,38,0.025,0.029,0.4,0.004,good
2225,20180422,101,서북권,111191,서대문구,34,0.037000000000000005,0.019,0.4,0.003,good
2226,20180422,101,서북권,111181,은평구,33,0.032,0.016,0.4,0.003,normal
2227,20180422,100,도심권,111131,용산구,31,0.027000000000000003,0.03,0.4,0.003,good
2228,20180422,100,도심권,111123,종로구,33,0.026,0.035,0.5,0.006,good
2229,20180423,102,동북권,111291,강북구,8,0.044,0.014,0.3,0.002,good
2230,20180423,104,동남권,111274,강동구,10,0.044,0.012,0.3,0.003,good
2231,20180423,104,동남권,111273,송파구,10,0.04,0.016,0.4,0.003,good
2232,20180423,104,동남권,111262,서초구,10,0.045,0.014,0.3,0.002,good
2233,20180423,104,동남권,111261,강남구,7,0.023,0.022,0.3,0.004,better
2234,20180423,103,서남권,111301,양천구,9,0.036000000000000004,0.021,0.4,0.002,good
2235,20180423,103,서남권,111281,금천구,12,0.042,0.019,0.3,0.002,good
2236,20180423,103,서남권,111251,관악구,11,0.036000000000000004,0.021,0.3,0.002,good
2237,20180423,103,서남권,111241,동작구,13,0.034,0.021,0.4,0.002,good
2238,20180423,103,서남권,111231,영등포구,9,0.034,0.016,0.5,0.003,good
2239,20180423,103,서남권,111221,구로구,11,0.047,0.014,0.2,0.001,good
2240,20180423,103,서남권,111212,강서구,7,0.044,0.018000000000000002,0.3,0.002,good
2241,20180423,102,동북권,111311,노원구,12,0.044,0.011,0.3,0.004,good
2242,20180423,102,동북권,111171,도봉구,9,0.045,0.013,0.3,0.001,good
2243,20180423,102,동북권,111161,성북구,10,0.033,0.02,0.5,0.001,good
2244,20180423,102,동북권,111152,동대문구,6,0.024,0.023,0.4,0.005,better
2245,20180423,102,동북권,111151,중랑구,6,0.041,0.012,0.4,0.006,good
2246,20180423,102,동북권,111142,성동구,10,0.036000000000000004,0.013,0.4,0.004,good
2247,20180423,102,동북권,111141,광진구,9,0.041,0.011,0.2,0.003,good
2248,20180423,101,서북권,111201,마포구,10,0.044,0.013,0.3,0.003,good
2249,20180423,101,서북권,111191,서대문구,8,0.05,0.008,0.4,0.002,good
2250,20180423,101,서북권,111181,은평구,10,0.051,0.008,0.4,0.002,good
2251,20180423,100,도심권,111131,용산구,5,0.048,0.012,0.3,0.002,good
2252,20180423,100,도심권,111123,종로구,10,0.046,0.016,0.4,0.005,good
2253,20180423,100,도심권,111121,중구,9,0.038,0.024,0.4,0.002,good
2254,20180424,102,동북권,111311,노원구,10,0.035,0.015,0.3,0.004,good
2255,20180424,104,동남권,111274,강동구,9,0.044,0.011,0.3,0.003,good
2256,20180424,104,동남권,111273,송파구,10,0.043,0.011,0.3,0.003,good
2257,20180424,104,동남권,111262,서초구,9,0.045,0.014,0.2,0.002,good
2258,20180424,104,동남권,111261,강남구,5,0.026,0.018000000000000002,0.3,0.004,better
2259,20180424,103,서남권,111301,양천구,6,0.032,0.025,0.3,0.002,good
2260,20180424,103,서남권,111281,금천구,8,0.043,0.015,0.3,0.002,good
2261,20180424,103,서남권,111251,관악구,9,0.035,0.021,0.3,0.002,good
2262,20180424,103,서남권,111241,동작구,8,0.038,0.014,0.3,0.002,good
2263,20180424,103,서남권,111231,영등포구,10,0.031,0.02,0.4,0.004,good
2264,20180424,103,서남권,111221,구로구,7,0.04,0.018000000000000002,0.2,0.001,good
2265,20180424,103,서남권,111212,강서구,6,0.036000000000000004,0.023,0.3,0.002,good
2266,20180424,102,동북권,111291,강북구,6,0.041,0.011,0.3,0.002,good
2267,20180424,102,동북권,111171,도봉구,9,0.038,0.014,0.3,0.001,good
2268,20180424,102,동북권,111161,성북구,12,0.029,0.021,0.5,0.001,better
2269,20180424,102,동북권,111152,동대문구,5,0.025,0.025,0.4,0.005,better
2270,20180424,102,동북권,111151,중랑구,5,0.038,0.015,0.4,0.006,good
2271,20180424,102,동북권,111142,성동구,5,0.031,0.016,0.4,0.004,good
2272,20180424,102,동북권,111141,광진구,6,0.039,0.013,0.2,0.003,good
2273,20180424,101,서북권,111201,마포구,10,0.037000000000000005,0.016,0.2,0.003,good
2274,20180424,101,서북권,111191,서대문구,6,0.047,0.008,0.3,0.002,good
2275,20180424,101,서북권,111181,은평구,6,0.041,0.013,0.3,0.002,good
2276,20180424,100,도심권,111131,용산구,4,0.041,0.014,0.3,0.002,good
2277,20180424,100,도심권,111123,종로구,6,0.042,0.017,0.4,0.005,good
2278,20180424,100,도심권,111121,중구,7,0.036000000000000004,0.022,0.4,0.002,good
2279,20180425,101,서북권,111181,은평구,32,0.03,0.025,0.4,0.003,normal
2280,20180425,104,동남권,111274,강동구,39,0.03,0.031,0.4,0.004,bad
2281,20180425,104,동남권,111273,송파구,41,0.026,0.03,0.5,0.004,bad
2282,20180425,104,동남권,111262,서초구,37,0.026,0.04,0.5,0.003,normal
2283,20180425,104,동남권,111261,강남구,31,0.017,0.041,0.4,0.004,normal
2284,20180425,103,서남권,111301,양천구,29,0.026,0.041,0.5,0.003,normal
2285,20180425,103,서남권,111281,금천구,35,0.025,0.042,0.5,0.003,normal
2286,20180425,103,서남권,111251,관악구,38,0.022,0.047,0.6,0.003,bad
2287,20180425,103,서남권,111241,동작구,36,0.024,0.038,0.5,0.003,normal
2288,20180425,103,서남권,111231,영등포구,39,0.021,0.037000000000000005,0.6,0.005,bad
2289,20180425,103,서남권,111221,구로구,39,0.028,0.037000000000000005,0.4,0.003,normal
2290,20180425,103,서남권,111212,강서구,33,0.03,0.036000000000000004,0.4,0.003,normal
2291,20180425,100,도심권,111131,용산구,31,0.023,0.04,0.5,0.003,normal
2292,20180425,100,도심권,111121,중구,29,0.03,0.036000000000000004,0.5,0.003,normal
2293,20180425,100,도심권,111123,종로구,30,0.03,0.037000000000000005,0.6,0.006,normal
2294,20180425,102,동북권,111311,노원구,34,0.029,0.027000000000000003,0.5,0.005,normal
2295,20180425,102,동북권,111291,강북구,27,0.041,0.016,0.4,0.003,good
2296,20180425,102,동북권,111171,도봉구,35,0.036000000000000004,0.02,0.4,0.001,bad
2297,20180425,102,동북권,111161,성북구,39,0.029,0.029,0.5,0.002,bad
2298,20180425,102,동북권,111152,동대문구,30,0.022,0.045,0.5,0.005,normal
2299,20180425,102,동북권,111151,중랑구,28,0.032,0.027000000000000003,0.5,0.005,normal
2300,20180425,102,동북권,111142,성동구,0,0.0,0.0,0.7,0.0,best
2301,20180425,102,동북권,111141,광진구,36,0.026,0.033,0.4,0.003,normal
2302,20180425,101,서북권,111201,마포구,39,0.023,0.035,0.5,0.003,normal
2303,20180425,101,서북권,111191,서대문구,33,0.03,0.03,0.5,0.002,normal
2304,20180426,102,동북권,111311,노원구,46,0.028,0.039,0.6,0.006,bad
2305,20180426,104,동남권,111274,강동구,61,0.03,0.042,0.6,0.004,worse
2306,20180426,104,동남권,111273,송파구,55,0.005,0.045,0.8,0.005,bad
2307,20180426,104,동남권,111262,서초구,44,0.038,0.037000000000000005,0.4,0.003,normal
2308,20180426,104,동남권,111261,강남구,39,0.022,0.042,0.5,0.005,bad
2309,20180426,103,서남권,111301,양천구,43,0.034,0.039,0.5,0.005,bad
2310,20180426,103,서남권,111281,금천구,42,0.038,0.036000000000000004,0.5,0.004,bad
2311,20180426,103,서남권,111251,관악구,45,0.035,0.04,0.5,0.004,bad
2312,20180426,103,서남권,111241,동작구,40,0.034,0.033,0.5,0.004,bad
2313,20180426,103,서남권,111231,영등포구,55,0.03,0.036000000000000004,0.6,0.006,worse
2314,20180426,103,서남권,111221,구로구,49,0.042,0.033,0.3,0.005,bad
2315,20180426,103,서남권,111212,강서구,47,0.038,0.038,0.5,0.006,bad
2316,20180426,102,동북권,111291,강북구,42,0.038,0.028,0.5,0.003,bad
2317,20180426,102,동북권,111171,도봉구,48,0.017,0.031,0.5,0.001,bad
2318,20180426,102,동북권,111161,성북구,49,0.029,0.04,0.7,0.003,bad
2319,20180426,102,동북권,111152,동대문구,41,0.024,0.053,0.6,0.006999999999999999,bad
2320,20180426,102,동북권,111151,중랑구,37,0.024,0.044,0.6,0.006,bad
2321,20180426,102,동북권,111142,성동구,50,0.048,0.033,0.8,0.004,worse
2322,20180426,102,동북권,111141,광진구,51,0.026,0.043,0.7,0.004,bad
2323,20180426,101,서북권,111201,마포구,51,0.035,0.035,0.5,0.005,bad
2324,20180426,101,서북권,111191,서대문구,52,0.036000000000000004,0.038,0.6,0.003,bad
2325,20180426,101,서북권,111181,은평구,48,0.037000000000000005,0.031,0.5,0.004,bad
2326,20180426,100,도심권,111131,용산구,40,0.03,0.046,0.6,0.004,bad
2327,20180426,100,도심권,111123,종로구,40,0.036000000000000004,0.045,0.7,0.006999999999999999,bad
2328,20180426,100,도심권,111121,중구,39,0.037000000000000005,0.042,0.6,0.004,bad
2329,20180427,100,도심권,111121,중구,48,0.041,0.041,0.5,0.005,bad
2330,20180427,104,동남권,111274,강동구,60,0.036000000000000004,0.041,0.5,0.005,bad
2331,20180427,104,동남권,111273,송파구,63,0.058,0.039,0.6,0.006999999999999999,worse
2332,20180427,104,동남권,111262,서초구,56,0.045,0.032,0.4,0.005,bad
2333,20180427,104,동남권,111261,강남구,45,0.027000000000000003,0.036000000000000004,0.5,0.006,bad
2334,20180427,103,서남권,111301,양천구,47,0.034,0.041,0.5,0.006999999999999999,bad
2335,20180427,103,서남권,111281,금천구,51,0.041,0.038,0.5,0.006,bad
2336,20180427,103,서남권,111251,관악구,64,0.039,0.037000000000000005,0.5,0.006,worse
2337,20180427,103,서남권,111241,동작구,48,0.039,0.034,0.5,0.006,bad
2338,20180427,103,서남권,111231,영등포구,66,0.033,0.037000000000000005,0.6,0.006999999999999999,serious
2339,20180427,103,서남권,111221,구로구,60,0.047,0.031,0.3,0.006999999999999999,bad
2340,20180427,103,서남권,111212,강서구,56,0.038,0.044,0.5,0.006999999999999999,worse
2341,20180427,102,동북권,111311,노원구,51,0.03,0.037000000000000005,0.5,0.006,bad
2342,20180427,102,동북권,111291,강북구,49,0.039,0.027000000000000003,0.5,0.004,bad
2343,20180427,102,동북권,111171,도봉구,50,0.025,0.033,0.6,0.003,bad
2344,20180427,102,동북권,111161,성북구,59,0.033,0.038,0.6,0.004,bad
2345,20180427,102,동북권,111152,동대문구,46,0.027000000000000003,0.042,0.5,0.008,bad
2346,20180427,102,동북권,111151,중랑구,45,0.035,0.035,0.5,0.006999999999999999,bad
2347,20180427,102,동북권,111142,성동구,55,0.029,0.041,0.7,0.005,bad
2348,20180427,102,동북권,111141,광진구,54,0.038,0.037000000000000005,0.3,0.005,bad
2349,20180427,101,서북권,111201,마포구,64,0.041,0.031,0.4,0.006999999999999999,worse
2350,20180427,101,서북권,111191,서대문구,65,0.041,0.035,0.6,0.005,worse
2351,20180427,101,서북권,111181,은평구,61,0.034,0.033,0.6,0.005,worse
